bathrooms,bedrooms,fee,has_photo,pets_allowed,price,square_feet,state,latitude,longitude,amenity_segment,log_price
2.0,3.0,No,Yes,,1069.0,1263,TX,32.7057,-96.8747,Low_Amenity,6.975413927455952
1.0,1.0,No,No,Both,815.0,511,TX,32.878,-96.7511,Low_Amenity,6.704414354964107
3.0,3.0,No,Yes,,2650.0,1433,TX,32.878,-96.7511,Low_Amenity,7.8826922062890254
2.0,2.0,No,Yes,,1962.0,1076,TX,32.878,-96.7511,Low_Amenity,7.5822291942764615
2.5,2.0,No,Yes,,1810.0,1439,TX,32.9012,-96.7916,Basic_Parking,7.501634457883413
1.5,2.0,No,No,Both,1090.0,1418,TX,32.8239,-96.681,Low_Amenity,6.994849985833071
1.0,1.0,No,Yes,Both,870.0,765,TX,32.8239,-96.681,Low_Amenity,6.769641976852503
1.0,2.0,No,Yes,,1101.0,525,TX,32.8123,-96.8146,Low_Amenity,7.004881989712859
1.5,2.0,No,Yes,,1005.0,830,TX,32.8436,-96.7006,Basic_Parking,6.913737350659685
1.0,1.0,No,Yes,,895.0,675,TX,32.8261,-96.7472,Low_Amenity,6.79794041297493
2.0,2.0,No,Yes,Both,950.0,808,TX,32.8162,-96.8887,Low_Amenity,6.85751406254539
2.0,2.0,No,Yes,,1890.0,1121,TX,32.7532,-96.8388,Basic_Parking,7.544861068658458
2.0,2.0,No,Yes,,1865.0,1075,TX,32.8302,-96.7724,Low_Amenity,7.531552381407289
1.0,1.0,No,Yes,,2020.0,875,TX,32.8369,-96.7951,Basic_Parking,7.611347717403621
1.0,1.0,No,Yes,,1926.0,992,TX,32.8004,-96.7887,Low_Amenity,7.563719668414366
1.0,1.0,No,Yes,,1503.0,746,TX,32.7809,-96.8035,Low_Amenity,7.315883504509785
2.0,2.0,No,Yes,,825.0,523,TX,32.8239,-96.681,Low_Amenity,6.716594773520978
1.5,2.0,No,Yes,Both,1090.0,1418,TX,32.8239,-96.681,Low_Amenity,6.994849985833071
1.0,2.0,No,Yes,,1200.0,600,TX,32.7826,-96.777,Low_Amenity,7.0909098220799835
1.0,2.0,No,Yes,Both,1080.0,1116,TX,32.8631,-96.8742,Low_Amenity,6.985641817639208
1.0,1.0,No,Yes,,1560.0,1082,TX,32.8123,-96.8146,Basic_Parking,7.353081920515432
1.0,1.0,No,Yes,Both,1322.0,775,TX,32.8123,-96.8146,Low_Amenity,7.187657164114956
2.0,2.0,No,No,,1801.0,1238,TX,32.8123,-96.8146,Basic_Parking,7.496652438168283
1.0,1.0,No,Yes,,1175.0,712,TX,32.8123,-96.8146,Basic_Parking,7.069874128458572
1.0,1.0,No,Yes,Both,1340.0,674,TX,32.8123,-96.8146,Low_Amenity,7.201170883281678
1.0,1.0,No,Yes,,1449.0,782,TX,32.8123,-96.8146,Basic_Parking,7.27931883541462
2.0,2.0,No,No,Both,1791.0,1238,TX,32.8123,-96.8146,Low_Amenity,7.491087593534876
1.0,1.0,No,Yes,,1339.0,820,TX,32.8123,-96.8146,Basic_Parking,7.200424892944957
1.0,2.0,No,No,,1131.0,525,TX,32.8123,-96.8146,Basic_Parking,7.0317412587631285
1.0,1.0,No,Yes,,1409.0,801,TX,32.8123,-96.8146,Low_Amenity,7.251344983372214
1.0,1.0,No,Yes,,1497.0,802,TX,32.8123,-96.8146,Basic_Parking,7.311886164077165
1.0,1.0,No,Yes,,1529.0,848,TX,32.8123,-96.8146,Basic_Parking,7.333023014386481
2.0,2.0,No,No,,1890.0,1099,TX,32.8123,-96.8146,Low_Amenity,7.544861068658458
1.0,1.0,No,Yes,,1530.0,865,TX,32.8123,-96.8146,Basic_Parking,7.333676395657684
2.0,2.0,No,Yes,Both,1550.0,1100,TX,32.8123,-96.8146,Low_Amenity,7.346655163176539
1.5,2.0,No,Yes,,970.0,867,TX,32.7201,-96.6743,Low_Amenity,6.878326468291325
1.0,1.0,No,Yes,,999.0,491,TX,32.8261,-96.7472,Basic_Parking,6.907755278982137
1.0,1.0,No,Yes,,1648.0,830,TX,32.7804,-96.8769,Low_Amenity,7.407924322559599
1.0,1.0,No,Yes,,1311.0,835,TX,32.7532,-96.8388,Basic_Parking,7.179307969504034
1.0,2.0,No,Yes,,1490.0,764,TX,32.7532,-96.8388,Low_Amenity,7.307202314764738
1.0,1.0,No,No,Cats,1295.0,665,TX,32.8302,-96.7724,Low_Amenity,7.16703787691222
1.0,1.0,No,Yes,,1950.0,875,TX,32.8369,-96.7951,Basic_Parking,7.576097340623111
1.0,1.0,No,Yes,,1385.0,724,TX,32.787,-96.7983,Low_Amenity,7.234177179749849
1.0,0.0,No,Yes,,1924.0,613,TX,32.8123,-96.8146,Low_Amenity,7.562681246721884
1.0,2.0,No,Yes,,1095.0,775,TX,32.8261,-96.7472,Low_Amenity,6.999422467507961
1.0,1.0,No,Yes,,1401.0,756,TX,32.7804,-96.8769,Low_Amenity,7.2456550675945355
1.0,1.0,No,Yes,,1526.0,756,TX,32.7804,-96.8769,Low_Amenity,7.3310603052186325
1.0,1.0,No,Yes,Both,1795.0,867,TX,32.8472,-96.827,Low_Amenity,7.493317248862145
1.0,1.0,No,Yes,,1775.0,867,TX,32.8472,-96.827,Low_Amenity,7.4821189235521155
1.0,1.0,No,Yes,,820.0,683,TX,32.7532,-96.8388,Basic_Parking,6.710523109452428
1.0,1.0,No,Yes,Both,1440.0,540,TX,32.7532,-96.8388,Low_Amenity,7.273092595999522
1.0,1.0,No,Yes,,820.0,683,TX,32.7532,-96.8388,Basic_Parking,6.710523109452428
1.0,1.0,No,Yes,Both,1450.0,540,TX,32.7532,-96.8388,Low_Amenity,7.280008252884188
1.0,1.0,No,Yes,Both,1300.0,540,TX,32.7532,-96.8388,Low_Amenity,7.170888478512505
2.0,2.0,No,Yes,,1810.0,540,TX,32.7532,-96.8388,Low_Amenity,7.501634457883413
1.0,3.0,No,Yes,,1315.0,861,TX,32.7863,-96.8205,Low_Amenity,7.182352111885263
1.0,2.0,No,Yes,,2175.0,1830,TX,32.7863,-96.8205,Low_Amenity,7.685243607975833
1.0,2.0,No,No,,1600.0,861,TX,32.7863,-96.8205,Basic_Parking,7.3783837129967145
1.0,1.0,No,Yes,,1485.0,706,TX,32.7863,-96.8205,Basic_Parking,7.303843225277705
2.0,2.0,No,Yes,,2200.0,1293,TX,32.7863,-96.8205,Low_Amenity,7.696667081526462
1.0,1.0,No,Yes,,1129.0,588,TX,32.8302,-96.7724,Basic_Parking,7.029972911706386
2.0,2.0,No,Yes,,1505.0,1052,TX,32.8369,-96.7951,Basic_Parking,7.317212408359839
1.0,1.0,No,Yes,,1650.0,662,TX,32.8369,-96.7951,Basic_Parking,7.409136443920128
1.0,1.0,No,Yes,,1960.0,875,TX,32.8369,-96.7951,Basic_Parking,7.581209826196346
1.0,1.0,No,Yes,,1370.0,750,TX,32.8369,-96.7951,Basic_Parking,7.223295679562314
1.0,1.0,No,Yes,,1749.0,1002,TX,32.8004,-96.7887,Lifestyle_Recreation,7.4673710669175595
3.5,3.0,No,Yes,,3379.0,2070,TX,32.8004,-96.7887,Low_Amenity,8.125630988477065
2.0,2.0,No,No,,2715.0,1350,TX,32.8369,-96.7951,Basic_Parking,7.906915488678587
2.0,2.0,No,Yes,,2445.0,1122,TX,32.8369,-96.7951,Basic_Parking,7.802209316247118
1.0,1.0,No,Yes,,1412.0,750,TX,32.8369,-96.7951,Basic_Parking,7.253470382684528
1.0,1.0,No,Yes,,1880.0,816,TX,32.8369,-96.7951,Basic_Parking,7.53955882930103
2.0,2.0,No,Yes,,1824.0,956,TX,32.8004,-96.7887,Low_Amenity,7.509335266016592
2.0,3.0,No,Yes,,2600.0,1540,TX,32.8004,-96.7887,Low_Amenity,7.8636512654486515
2.0,2.0,No,No,,1677.0,1056,TX,32.8004,-96.7887,Low_Amenity,7.425357887027151
1.0,1.0,No,Yes,Both,1120.0,630,TX,32.8004,-96.7887,Low_Amenity,7.02197642307216
2.0,2.0,No,Yes,,1545.0,978,TX,32.8004,-96.7887,Basic_Parking,7.343426229147367
1.0,1.0,No,Yes,Both,1535.0,946,TX,32.7809,-96.8035,Low_Amenity,7.336936913707618
1.0,1.0,No,Yes,,1240.0,741,TX,32.7809,-96.8035,Low_Amenity,7.123672785204607
1.0,1.0,No,Thumbnail,,735.0,1107,TX,30.3054,-97.7497,Low_Amenity,6.601230118728877
1.0,2.0,No,Thumbnail,,829.0,867,TX,29.8796,-97.6667,Low_Amenity,6.721425700790643
1.0,1.0,No,Thumbnail,,729.0,687,TX,29.8796,-97.6667,Low_Amenity,6.593044534142437
1.0,1.0,No,Thumbnail,,425.0,800,TX,31.5455,-97.1601,Low_Amenity,6.054439346269371
1.0,2.0,No,Thumbnail,Cats,695.0,900,TX,32.3338,-95.2951,Low_Amenity,6.54534966033442
1.0,2.0,No,Thumbnail,,1089.0,869,TX,33.0653,-97.0251,Lifestyle_Recreation,6.993932975223189
1.0,2.0,No,Thumbnail,,849.0,850,TX,29.8637,-95.3414,Low_Amenity,6.745236349484363
1.5,2.0,No,Thumbnail,,925.0,997,TX,32.8772,-96.7093,Lifestyle_Recreation,6.8308742346461795
1.0,0.0,No,Thumbnail,Both,593.0,545,TX,32.8631,-96.8742,Low_Amenity,6.386879319362645
1.0,1.0,No,Thumbnail,,675.0,760,TX,29.4128,-98.6348,Lifestyle_Recreation,6.516193076042964
1.0,2.0,No,Thumbnail,,775.0,900,TX,29.4128,-98.6348,Lifestyle_Recreation,6.654152520183219
1.0,1.0,No,Thumbnail,,699.0,700,TX,29.6706,-95.477,Lifestyle_Recreation,6.551080335043404
2.0,2.0,No,Thumbnail,,800.0,1120,TX,26.2196,-98.2339,Basic_Parking,6.68586094706836
1.0,1.0,No,No,Both,899.0,975,TX,33.0157,-96.7375,Higher_Amenities,6.802394763324311
2.0,1.0,No,Thumbnail,,759.0,679,TX,31.0908,-97.3581,Low_Amenity,6.633318433280377
1.0,1.0,No,Thumbnail,,499.0,520,TX,31.1169,-97.7242,Lifestyle_Recreation,6.214608098422191
2.0,3.0,No,Thumbnail,,1385.0,1194,TX,29.5398,-98.5525,Lifestyle_Recreation,7.234177179749849
1.0,1.0,No,Thumbnail,,885.0,815,TX,29.5398,-98.5525,Lifestyle_Recreation,6.786716950605081
1.0,1.0,No,Thumbnail,,795.0,580,TX,29.4847,-98.4656,Lifestyle_Recreation,6.679599185844383
1.0,2.0,No,Thumbnail,,975.0,880,TX,29.4847,-98.4656,Lifestyle_Recreation,6.883462586413092
2.0,2.0,No,Thumbnail,Both,850.0,484,TX,30.5524,-97.5494,Family_Oriented,6.7464121285733745
1.0,1.0,No,Thumbnail,Both,830.0,670,TX,29.4847,-98.4656,Lifestyle_Recreation,6.7226297948554485
1.0,1.0,No,Thumbnail,,795.0,580,TX,29.4847,-98.4656,Lifestyle_Recreation,6.679599185844383
2.5,3.0,No,Thumbnail,Dogs,1775.0,1764,TX,32.9333,-96.7835,Family_Oriented,7.4821189235521155
1.0,1.0,No,Thumbnail,,610.0,388,TX,29.4208,-98.5226,Low_Amenity,6.415096959171596
2.0,2.0,No,Thumbnail,Both,1130.0,1083,TX,30.6051,-96.3102,Low_Amenity,7.030857476116121
1.0,1.0,No,Thumbnail,,795.0,670,TX,29.4847,-98.4656,Lifestyle_Recreation,6.679599185844383
2.0,2.0,No,Thumbnail,Both,975.0,1044,TX,30.6051,-96.3102,Low_Amenity,6.883462586413092
1.0,1.0,No,Thumbnail,,765.0,525,TX,32.7501,-96.7614,Low_Amenity,6.641182169740591
1.0,1.0,No,Thumbnail,,1090.0,775,TX,33.1523,-96.8499,Low_Amenity,6.994849985833071
1.0,2.0,No,Thumbnail,,795.0,950,TX,29.8278,-95.3771,Basic_Parking,6.679599185844383
1.0,1.0,No,Thumbnail,Both,1213.0,851,TX,29.7439,-95.466,Lifestyle_Recreation,7.101675971619444
1.5,2.0,No,Thumbnail,,833.0,923,TX,29.3081,-98.5408,Lifestyle_Recreation,6.726233402358747
1.0,1.0,No,Thumbnail,Both,1577.0,810,TX,32.9455,-96.7962,Higher_Amenities,7.363913501405819
1.0,1.0,No,Thumbnail,Both,900.0,700,TX,32.722,-97.083,Lifestyle_Recreation,6.803505257608338
1.0,2.0,No,Thumbnail,,1077.0,867,TX,32.9288,-96.947,Lifestyle_Recreation,6.982862751468942
1.0,2.0,No,Thumbnail,,805.0,914,TX,29.6706,-95.477,Lifestyle_Recreation,6.692083742506628
2.0,3.0,No,Thumbnail,,950.0,1400,TX,31.1077,-97.7279,Basic_Parking,6.85751406254539
1.0,1.0,No,Thumbnail,Both,1075.0,653,TX,33.0845,-96.7521,Family_Oriented,6.98100574072173
2.0,2.0,No,Thumbnail,Both,1378.0,1150,TX,32.8586,-97.2904,Family_Oriented,7.229113877793302
1.0,1.0,No,Thumbnail,,775.0,554,TX,29.6151,-95.1998,Lifestyle_Recreation,6.654152520183219
1.0,1.0,No,Thumbnail,,825.0,615,TX,32.7447,-96.803,Low_Amenity,6.716594773520978
1.0,2.0,No,Thumbnail,Both,1600.0,728,TX,30.293,-97.7372,Family_Oriented,7.3783837129967145
1.0,1.0,No,No,,700.0,580,TX,32.7144,-97.4646,Low_Amenity,6.55250788703459
1.0,1.0,No,Thumbnail,,1010.0,670,TX,33.1523,-96.8499,Low_Amenity,6.918695219020472
2.0,1.0,No,Thumbnail,,570.0,830,TX,32.5261,-94.3563,Higher_Amenities,6.3473892096560105
2.0,1.0,No,Thumbnail,,625.0,890,TX,33.6442,-96.6195,Higher_Amenities,6.439350371100098
2.0,2.0,No,Thumbnail,,950.0,1200,TX,29.4847,-98.4656,Lifestyle_Recreation,6.85751406254539
1.0,2.0,No,Thumbnail,,1214.0,800,TX,29.3012,-94.7884,Low_Amenity,7.102499355774649
1.0,1.0,No,No,,825.0,620,TX,32.7447,-96.803,Low_Amenity,6.716594773520978
1.0,1.0,No,Thumbnail,Both,619.0,700,TX,33.8169,-98.1898,Family_Oriented,6.429719478039138
2.0,2.0,No,Thumbnail,,625.0,640,TX,33.6442,-96.6195,Higher_Amenities,6.439350371100098
1.0,1.0,No,Thumbnail,,735.0,762,TX,29.357,-98.5603,Lifestyle_Recreation,6.601230118728877
1.0,1.0,No,Thumbnail,,825.0,772,TX,29.8836,-95.4731,Low_Amenity,6.716594773520978
1.0,1.0,No,Thumbnail,,775.0,620,TX,29.2776,-94.8388,Lifestyle_Recreation,6.654152520183219
1.0,1.0,No,Thumbnail,,575.0,550,TX,29.4128,-98.6348,Lifestyle_Recreation,6.3561076606958915
2.0,2.0,No,Thumbnail,,875.0,1120,TX,29.5072,-98.5972,Low_Amenity,6.775366090936392
2.0,2.0,No,No,Both,869.0,950,TX,32.6548,-97.1587,Family_Oriented,6.76849321164863
1.0,0.0,No,Thumbnail,Both,593.0,545,TX,32.8631,-96.8742,Low_Amenity,6.386879319362645
1.0,2.0,No,Thumbnail,Both,900.0,900,TX,29.7725,-94.9448,Low_Amenity,6.803505257608338
2.0,2.0,No,Thumbnail,,1125.0,1000,TX,29.7217,-95.6314,Low_Amenity,7.026426808699636
1.0,1.0,No,Thumbnail,,811.0,671,TX,29.7864,-94.9631,Lifestyle_Recreation,6.699500340161678
2.0,3.0,No,Thumbnail,,950.0,1400,TX,31.1077,-97.7279,Basic_Parking,6.85751406254539
1.5,2.0,No,Thumbnail,,950.0,940,TX,29.5122,-98.5226,Family_Oriented,6.85751406254539
2.0,2.0,No,Thumbnail,,650.0,780,TX,26.332,-98.1638,Family_Oriented,6.478509642208569
1.0,2.0,No,Thumbnail,,1095.0,950,TX,32.8302,-96.7724,Low_Amenity,6.999422467507961
1.0,1.0,No,Thumbnail,,895.0,650,TX,32.8302,-96.7724,Low_Amenity,6.79794041297493
2.0,2.0,No,Thumbnail,,967.0,974,TX,32.7304,-97.3186,Lifestyle_Recreation,6.875232087276577
2.0,3.0,No,Thumbnail,,1115.0,1155,TX,32.7304,-97.3186,Lifestyle_Recreation,7.017506142941256
1.0,1.0,No,Thumbnail,,804.0,544,TX,32.7304,-97.3186,Lifestyle_Recreation,6.690842277418564
1.0,1.0,No,Thumbnail,Both,820.0,700,TX,29.6881,-95.4329,Family_Oriented,6.710523109452428
1.0,1.0,No,Thumbnail,Both,820.0,702,TX,29.6881,-95.4329,Family_Oriented,6.710523109452428
2.0,2.0,No,Thumbnail,,968.0,1013,TX,29.7864,-94.9631,Lifestyle_Recreation,6.876264611890766
2.0,2.0,No,Thumbnail,,875.0,1120,TX,29.5072,-98.5972,Low_Amenity,6.775366090936392
2.0,2.0,No,Thumbnail,,1014.0,959,TX,29.5398,-98.5525,Lifestyle_Recreation,6.922643891475888
1.0,2.0,No,Thumbnail,,875.0,1100,TX,29.5056,-94.9889,Low_Amenity,6.775366090936392
1.0,0.0,No,Thumbnail,Both,1407.0,643,TX,29.7727,-95.4033,Lifestyle_Recreation,7.249925536717988
2.0,2.0,No,Thumbnail,,600.0,910,TX,29.4724,-98.5793,Lifestyle_Recreation,6.398594934535208
2.0,3.0,No,Thumbnail,Both,2475.0,1603,TX,29.7727,-95.4033,Lifestyle_Recreation,7.814399633804487
1.0,1.0,No,Thumbnail,,1060.0,770,TX,33.1523,-96.8499,Low_Amenity,6.966967138613983
2.0,3.0,No,Thumbnail,,950.0,1400,TX,31.1077,-97.7279,Basic_Parking,6.85751406254539
1.0,1.0,No,Thumbnail,Both,999.0,400,TX,32.8302,-96.7724,Family_Oriented,6.907755278982137
2.0,2.0,No,Thumbnail,,1797.0,1270,TX,33.1523,-96.8499,Low_Amenity,7.494430215031565
1.0,1.0,No,Thumbnail,,840.0,620,TX,32.8162,-96.8887,Low_Amenity,6.734591659972948
2.0,2.0,No,Thumbnail,,1000.0,767,TX,32.8162,-96.8887,Low_Amenity,6.90875477931522
2.0,2.0,No,Thumbnail,Both,1500.0,1152,TX,32.9548,-96.6554,Family_Oriented,7.313886831633462
1.0,2.0,No,Thumbnail,,990.0,680,TX,32.8162,-96.8887,Lifestyle_Recreation,6.898714534329988
2.0,2.0,No,Thumbnail,,975.0,700,TX,32.8239,-96.681,Lifestyle_Recreation,6.883462586413092
1.0,1.0,No,Thumbnail,,850.0,580,TX,32.8239,-96.681,Lifestyle_Recreation,6.7464121285733745
1.0,1.0,No,Yes,,625.0,600,TX,29.4724,-98.5793,Lifestyle_Recreation,6.439350371100098
1.0,1.0,No,Thumbnail,,1575.0,741,TX,32.0308,-102.0902,Lifestyle_Recreation,7.362645270417825
2.0,2.0,No,Thumbnail,,2075.0,1106,TX,32.0308,-102.0902,Lifestyle_Recreation,7.638198244285779
1.0,1.0,No,Thumbnail,,568.0,750,TX,31.8547,-106.4384,Low_Amenity,6.343880434126331
1.0,1.0,No,Thumbnail,,500.0,654,TX,35.8635,-101.9666,Low_Amenity,6.2166061010848646
2.5,2.0,No,Thumbnail,,1100.0,1076,TX,33.6442,-96.6195,Basic_Parking,7.00397413672268
1.0,0.0,No,Thumbnail,Both,800.0,500,TX,32.3338,-95.2951,Low_Amenity,6.68586094706836
1.0,1.0,No,Thumbnail,,804.0,644,TX,29.8136,-95.1827,Lifestyle_Recreation,6.690842277418564
2.0,2.0,No,Thumbnail,,965.0,850,TX,29.8136,-95.1827,Lifestyle_Recreation,6.873163834212518
1.0,2.0,No,Thumbnail,,965.0,800,TX,29.8136,-95.1827,Family_Oriented,6.873163834212518
1.0,2.0,No,Thumbnail,,1149.0,839,TX,32.8261,-96.7472,Family_Oriented,7.047517221357296
1.0,1.0,No,Thumbnail,,819.0,667,TX,29.9938,-95.4317,Family_Oriented,6.709304340258298
1.0,2.0,No,Thumbnail,,800.0,855,TX,29.3856,-98.393,Lifestyle_Recreation,6.68586094706836
1.0,1.0,No,Thumbnail,,650.0,775,TX,29.5072,-98.5972,Low_Amenity,6.478509642208569
1.0,1.0,No,Thumbnail,Both,805.0,464,TX,30.0102,-95.4476,Lifestyle_Recreation,6.692083742506628
2.0,2.0,No,Thumbnail,,1054.0,772,TX,29.9938,-95.4317,Family_Oriented,6.961296045910167
1.0,1.0,No,Thumbnail,,625.0,451,TX,29.3856,-98.393,Lifestyle_Recreation,6.439350371100098
1.0,1.0,No,Thumbnail,,775.0,762,TX,29.3856,-98.393,Lifestyle_Recreation,6.654152520183219
2.0,2.0,No,Thumbnail,,835.0,1121,TX,29.357,-98.5603,Lifestyle_Recreation,6.728628613084702
1.5,2.0,No,Thumbnail,Both,1050.0,940,TX,33.1652,-97.1054,Family_Oriented,6.957497370876951
1.0,1.0,No,Thumbnail,,625.0,775,TX,29.5072,-98.5972,Low_Amenity,6.439350371100098
1.0,1.0,No,Thumbnail,,695.0,525,TX,32.7364,-97.2446,Low_Amenity,6.54534966033442
2.0,3.0,No,Thumbnail,,940.0,1178,TX,29.3223,-98.4116,Lifestyle_Recreation,6.846943139585379
2.0,2.0,No,Thumbnail,,900.0,891,TX,32.7693,-96.6848,Family_Oriented,6.803505257608338
1.5,2.0,No,Thumbnail,,965.0,940,TX,32.8239,-96.681,Low_Amenity,6.873163834212518
1.5,2.0,No,Thumbnail,,995.0,940,TX,32.8239,-96.681,Low_Amenity,6.903747257584598
1.0,1.0,No,Thumbnail,,750.0,700,TX,29.3223,-98.4116,Low_Amenity,6.621405651764134
2.0,3.0,No,Thumbnail,Both,1450.0,1350,TX,29.9859,-95.5233,Family_Oriented,7.280008252884188
2.0,2.0,No,No,,1400.0,1500,TX,29.5763,-95.6286,Low_Amenity,7.244941546337007
2.0,3.0,No,Thumbnail,,860.0,1000,TX,32.4295,-99.7221,Lifestyle_Recreation,6.7580945044277305
2.0,2.0,No,Thumbnail,,695.0,781,TX,32.4448,-99.7024,Lifestyle_Recreation,6.54534966033442
1.0,1.0,No,Thumbnail,,595.0,608,TX,32.4448,-99.7024,Lifestyle_Recreation,6.39024066706535
1.0,1.0,No,Thumbnail,,780.0,959,TX,29.5398,-98.5525,Lifestyle_Recreation,6.660575149839686
1.0,2.0,No,Thumbnail,Both,750.0,750,TX,29.3463,-98.5068,Low_Amenity,6.621405651764134
1.0,1.0,No,Thumbnail,,700.0,1262,TX,29.5072,-98.5972,Low_Amenity,6.55250788703459
1.0,1.0,No,Thumbnail,,630.0,586,TX,29.5072,-98.5972,Low_Amenity,6.447305862541213
2.0,3.0,No,Thumbnail,Both,1589.0,1550,TX,32.9661,-96.7988,Family_Oriented,7.371489295214277
,1.0,No,Thumbnail,,570.0,830,TX,32.5261,-94.3563,Higher_Amenities,6.3473892096560105
2.0,2.0,No,Thumbnail,,1595.0,1270,TX,33.1523,-96.8499,Low_Amenity,7.3752557780097545
2.0,2.0,No,Thumbnail,,950.0,1002,TX,29.8775,-95.4563,Low_Amenity,6.85751406254539
1.0,1.0,No,Thumbnail,Both,895.0,768,TX,32.8938,-96.8614,Family_Oriented,6.79794041297493
1.0,1.0,No,Thumbnail,,879.0,491,TX,33.5862,-101.8471,Lifestyle_Recreation,6.779921907472252
1.0,1.0,No,Thumbnail,Both,785.0,668,TX,32.7512,-97.2086,Family_Oriented,6.666956792429207
2.0,2.0,No,Thumbnail,,1042.0,1007,TX,32.3092,-96.6319,Lifestyle_Recreation,6.949856455000773
1.0,1.0,No,Thumbnail,,875.0,714,TX,32.3092,-96.6319,Lifestyle_Recreation,6.775366090936392
1.0,1.0,No,Thumbnail,Both,945.0,700,TX,33.0066,-96.8901,Family_Oriented,6.852242569051878
2.0,3.0,No,Thumbnail,,795.0,950,TX,35.2284,-101.8087,Lifestyle_Recreation,6.679599185844383
1.0,2.0,No,Thumbnail,Both,1000.0,1000,TX,29.6962,-95.3571,Low_Amenity,6.90875477931522
1.0,1.0,No,Thumbnail,,1120.0,775,TX,33.1523,-96.8499,Low_Amenity,7.02197642307216
1.0,1.0,No,Thumbnail,Both,965.0,634,TX,29.7507,-95.6115,Family_Oriented,6.873163834212518
1.0,1.0,No,Thumbnail,,735.0,750,TX,29.3987,-98.4691,Lifestyle_Recreation,6.601230118728877
1.0,2.0,No,Thumbnail,Both,950.0,875,TX,29.7291,-95.3645,Family_Oriented,6.85751406254539
1.0,1.0,No,Thumbnail,Both,800.0,330,TX,30.0845,-94.134,Family_Oriented,6.68586094706836
2.0,2.0,No,Thumbnail,,675.0,900,TX,32.4739,-94.6849,Lifestyle_Recreation,6.516193076042964
2.0,3.0,No,Thumbnail,,1090.0,1260,TX,29.7725,-94.9448,Lifestyle_Recreation,6.994849985833071
2.0,2.0,No,Thumbnail,Both,1050.0,1033,TX,32.7512,-97.2086,Family_Oriented,6.957497370876951
2.0,2.0,Yes,Thumbnail,,1100.0,1063,TX,29.6511,-95.4817,Family_Oriented,7.00397413672268
2.0,2.0,Yes,Thumbnail,,985.0,1100,TX,29.7217,-95.6314,Family_Oriented,6.893656354602635
1.5,2.0,Yes,Thumbnail,,950.0,1133,TX,30.5838,-96.2924,Basic_Parking,6.85751406254539
1.0,2.0,Yes,Thumbnail,,750.0,725,TX,29.7291,-95.3645,Basic_Parking,6.621405651764134
1.0,2.0,Yes,Thumbnail,,875.0,696,TX,29.7683,-95.1703,Basic_Parking,6.775366090936392
2.0,2.0,Yes,Thumbnail,,1075.0,1100,TX,29.7217,-95.6314,Family_Oriented,6.98100574072173
1.0,1.0,No,Thumbnail,,600.0,600,TX,29.4724,-98.5793,Lifestyle_Recreation,6.398594934535208
2.0,2.0,No,Thumbnail,,900.0,1250,TX,29.3856,-98.393,Low_Amenity,6.803505257608338
1.0,1.0,Yes,Yes,,850.0,650,TX,30.3776,-97.7087,Basic_Parking,6.7464121285733745
1.0,2.0,No,Thumbnail,,800.0,900,TX,29.4724,-98.5793,Lifestyle_Recreation,6.68586094706836
1.0,3.0,No,Thumbnail,,1100.0,962,TX,29.4724,-98.5793,Lifestyle_Recreation,7.00397413672268
1.0,1.0,No,Thumbnail,,2027.0,873,TX,29.4847,-98.4656,Basic_Parking,7.614805364711073
2.0,2.0,No,Thumbnail,Both,1100.0,960,TX,32.9661,-96.7988,Family_Oriented,7.00397413672268
1.0,1.0,No,No,Both,839.0,640,TX,32.9661,-96.7988,Lifestyle_Recreation,6.733401891837359
1.0,1.0,No,Thumbnail,Both,750.0,550,TX,29.6825,-95.304,Low_Amenity,6.621405651764134
1.0,1.0,No,Thumbnail,,1078.0,783,TX,30.5114,-97.6704,Low_Amenity,6.983789965258135
1.0,2.0,No,Thumbnail,,870.0,945,TX,29.7725,-94.9448,Lifestyle_Recreation,6.769641976852503
1.0,0.0,No,Thumbnail,,800.0,385,TX,27.7959,-97.4018,Low_Amenity,6.68586094706836
1.0,2.0,No,No,Both,750.0,900,TX,31.7861,-106.445,Low_Amenity,6.621405651764134
2.0,3.0,No,Thumbnail,Both,615.0,1131,TX,31.7509,-98.9255,Family_Oriented,6.423246963533519
2.0,2.0,No,Thumbnail,Both,1040.0,1080,TX,32.7512,-97.2086,Family_Oriented,6.947937068614969
2.0,2.0,No,Thumbnail,,925.0,1122,TX,29.8775,-95.4563,Low_Amenity,6.8308742346461795
2.0,2.0,No,Thumbnail,,4900.0,1541,TX,30.2712,-97.7417,Low_Amenity,8.497194544909547
1.0,2.0,No,Thumbnail,Both,530.0,475,TX,33.6419,-96.6092,Family_Oriented,6.274762021241939
1.0,1.0,No,Thumbnail,Both,700.0,519,TX,29.7217,-95.6314,Family_Oriented,6.55250788703459
2.0,2.0,No,Thumbnail,Both,1020.0,668,TX,32.7512,-97.2086,Family_Oriented,6.928537818164665
1.0,1.0,No,Thumbnail,Both,898.0,660,TX,29.5547,-95.0985,Higher_Amenities,6.80128303447162
1.0,1.0,No,No,Both,650.0,1000,TX,29.925,-95.0704,Family_Oriented,6.478509642208569
1.0,2.0,Yes,Thumbnail,,625.0,895,TX,31.6887,-98.9677,Basic_Parking,6.439350371100098
